time,x,y,value
0.0,12.1694823,44.4241021,1.0
0.0,12.169510500000001,44.423999450000004,1.0
0.0,12.1695522,44.42045585454545,1.0
0.0,12.1695647,44.424060100000005,1.0
0.0,12.169577700000001,44.424141750000004,1.0
0.0,12.169618900000001,44.42412075,1.0
0.0,12.169647699999999,44.420897318181815,1.0
0.0,12.1696477,44.420897318181815,1.0
0.0,12.169661842857142,44.42342362857143,1.0
0.0,12.1697432,44.42133878181818,1.0
0.0,12.169782675,44.423936825,1.0
0.0,12.1698387,44.42178024545455,1.0
0.0,12.169912562499999,44.423744424999995,0.9785892376359124
0.0,12.1699342,44.422221709090906,1.0
0.0,12.170029699999999,44.422663172727276,1.0
0.0,12.1700297,44.42266317272727,1.0
0.0,12.170042336363638,44.42449306363636,1.0
0.0,12.17009915,44.42397345,1.0
0.0,12.1701252,44.42310463636363,1.0
0.0,12.1701252,44.42310463636364,1.0
0.0,12.170221374999999,44.42356335,0.5526328524211196
0.0,12.17022205,44.4235806,0.5526328524211196
0.0,12.170222725,44.42359785,0.5526328524211196
0.0,12.170411572727271,44.42480472727273,1.0
0.0,12.170411572727273,44.42480472727273,1.0
0.0,12.170415625,44.424010075,1.0
0.0,12.17052335,44.423667300000005,0.9785892376359124
0.0,12.17077488,44.42357556,0.9555260447632816
0.0,12.17078080909091,44.42511639090909,1.0
0.0,12.1707951,44.42416365,1.0
0.0,12.1708107,44.42349628000001,1.0
0.0,12.1708581,44.4242806,1.0
0.0,12.17090325,44.424106800000004,1.0
0.0,12.170921100000001,44.42439755,1.0
0.0,12.1710243,44.4136375,1.0
0.0,12.1710744,44.4241669,1.0
0.0,12.171134137500001,44.423590175,0.9785892376359124
0.0,12.171150045454546,44.425428054545456,1.0
0.0,12.171245175000001,44.424765074999996,1.0
0.0,12.17124555,44.424226999999995,1.0
0.0,12.171302350000001,44.42460575,1.0
0.0,12.171326359999998,44.42353602,0.9555260447632816
0.0,12.171359525,44.424446425,1.0
0.0,12.171400499999999,44.413604475,1.0
0.0,12.1714007,44.42344646,1.0
0.0,12.1714952,44.4152088,1.0
0.0,12.171519281818181,44.425739718181816,1.0
0.0,12.171519281818183,44.425739718181816,1.0
0.0,12.17156072,44.41557962,1.0
0.0,12.171560720000002,44.41557962,1.0
0.0,12.17162624,44.41595044,1.0
0.0,12.17169176,44.416321260000004,1.0
0.0,12.171744924999999,44.42351305,0.9785892376359124
0.0,12.1717538,44.424577625,1.0
0.0,12.17175728,44.41669208,1.0
0.0,12.171757280000001,44.416692080000004,1.0
0.0,12.171776699999999,44.41357145,1.0
0.0,12.17177705,44.417454625,1.0
0.0,12.171778100000001,44.41740715,1.0
0.0,12.17177915,44.417359675,1.0
0.0,12.17179085,44.417249874999996,1.0
0.0,12.1718015,44.417187549999994,1.0
0.0,12.17181215,44.417125225,1.0
0.0,12.171816524999999,44.41755945,1.0
0.0,12.1718299,44.417312475,1.0
0.0,12.171837475,44.417493824999994,1.0
0.0,12.17185705,44.417616800000005,1.0
0.0,12.171861849999999,44.4171255,1.0
0.0,12.17187784,44.42349648,0.9555260447632816
0.0,12.1718796,44.41731275,1.0
0.0,12.171888518181818,44.42605138181818,1.0
0.0,12.171897575000001,44.41767415,1.0
0.0,12.17189895,44.417485549999995,1.0
0.0,12.1719009,44.417188100000004,1.0
0.0,12.1719293,44.417313025000006,1.0
0.0,12.17193995,44.417250700000004,1.0
0.0,12.171959050000002,44.417665875,1.0
0.0,12.171960425,44.417477275,1.0
0.0,12.171980000000001,44.41760025,1.0
0.0,12.17198625,44.41731827500001,1.0
0.0,12.171989583333334,44.412264166666674,1.0
0.0,12.1719907,44.42339664,1.0
0.0,12.1719935,44.41732325,1.0
0.0,12.17200075,44.417328225000006,1.0
0.0,12.17200095,44.417534625,1.0
0.0,12.172011475000001,44.417367150000004,1.0
0.0,12.172013575000001,44.418161375000004,1.0
0.0,12.172014950000001,44.4174011,1.0
0.0,12.172018425,44.41743505,1.0
0.0,12.17208905,44.418591250000006,1.0
0.0,12.1720909,44.42486815,1.0
0.0,12.1721351,44.417302925,1.0
0.0,12.1721529,44.413538425,1.0
0.0,12.172156874999999,44.4174754,1.0
0.0,12.172164525,44.419021125,1.0
0.0,12.172226125,44.422224875,1.0
0.0,12.172257754545456,44.42636304545454,1.0
0.0,12.172262199999999,44.41727265,1.0
0.0,12.17227036,44.42225308,1.0
0.0,12.17229185,44.4174818,1.0
0.0,12.172350583333332,44.42007463333334,1.0
0.0,12.1723557125,44.423435925,0.9785892376359124
0.0,12.17238875,44.42220785000001,1.0
0.0,12.172389299999999,44.417242375,1.0
0.0,12.172423266666666,44.42049446666667,1.0
0.0,12.172426825000002,44.417488199999994,1.0
0.0,12.172428,44.425158675000006,1.0
0.0,12.172429319999999,44.42345694,0.9555260447632816
0.0,12.172477220000001,44.422264260000006,1.0
0.0,12.172495949999998,44.42091430000001,1.0
0.0,12.172525366666667,44.41211343333333,1.0
0.0,12.17252775,44.417282725,0.7884982176660035
0.0,12.1725391,44.41735335,0.7884982176660035
0.0,12.172550450000001,44.417423975,0.7884982176660035
0.0,12.172551375,44.422190825,1.0
0.0,12.172556225,44.4171782,0.7185307860928984
0.0,12.1725631625,44.4138968375,0.9705282143474467
0.0,12.172568633333332,44.42133413333333,1.0
0.0,12.172568633333334,44.42133413333334,1.0
0.0,12.1725807,44.42334682,1.0
0.0,12.17259605,44.417144300000004,0.7185307860928984
0.0,12.172597225,44.414288275000004,0.9705282143474467
0.0,12.172611025000002,44.41752105,0.7142984357814993
0.0,12.172626990909091,44.4266747090909,1.0
0.0,12.1726312875,44.414679712499996,0.9705282143474467
0.0,12.172635875,44.4171104,0.7185307860928984
0.0,12.172641316666667,44.421753966666664,1.0
0.0,12.172641316666667,44.42175396666667,1.0
0.0,12.17266025,44.4175475,0.7142984357814993
0.0,12.172665349999999,44.41507115,0.9705282143474467
0.0,12.17268408,44.42227544,1.0
0.0,12.1726994125,44.4154625875,0.9705282143474467
0.0,12.172707175,44.416966599999995,0.9180599319095077
0.0,12.172709474999998,44.41757395,0.7142984357814993
0.0,12.17273295,44.413582025,0.877234429709135
0.0,12.172733475,44.415854024999994,0.9705282143474467
0.0,12.17273865,44.4168567,0.9180599319095077
0.0,12.1727675375,44.4162454625,0.9705282143474467
0.0,12.172769124999999,44.4170704,1.0
0.0,12.172770125,44.4167468,0.9180599319095077
0.0,12.17280995,44.4222048,1.0
0.0,12.172816174999998,44.4176784,1.0
0.0,12.17286255,44.4170643,1.0
0.0,12.172863549999999,44.4167407,1.0
0.0,12.17286918,44.425802420000004,1.0
0.0,12.172869180000001,44.425802420000004,1.0
0.0,12.172869825,44.4175799,0.8988155494754312
0.0,12.17287365,44.4177564,1.0
0.0,12.172890940000002,44.42228662000001,1.0
0.0,12.1729059,44.4222358,1.0
0.0,12.1729255,44.416844499999996,1.0
0.0,12.172926700000001,44.42580928333334,1.0
0.0,12.172931125000002,44.4178344,1.0
0.0,12.1729368,44.41365865,0.877234429709135
0.0,12.172955975,44.4170582,1.0
0.0,12.172964499999999,44.41323054,0.958420598395137
0.0,12.1729645,44.41323054,0.958420598395137
0.0,12.17297326,44.426155640000005,1.0
0.0,12.17298095,44.4175594,0.8988155494754312
0.0,12.17298745,44.4169483,1.0
0.0,12.172996227272726,44.42698637272727,1.0
0.0,12.172996227272728,44.42698637272727,1.0
0.0,12.17300185,44.4222668,1.0
0.0,12.173017549999999,44.423343349999996,1.0
0.0,12.173020574999999,44.423360675,0.6191102464283794
0.0,12.1730313,44.423404624999996,0.6126563875750183
0.0,12.173039290909092,44.41833707272727,1.0
0.0,12.173042250000002,44.4178139,1.0
0.0,12.173061149999999,44.411962700000004,1.0
0.0,12.1730686,44.423327900000004,1.0
0.0,12.17307465,44.42336255,0.6191102464283794
0.0,12.173077339999999,44.42650886,1.0
0.0,12.173080125,44.423540949999996,1.0
0.0,12.173081799999999,44.42339185,0.6126563875750183
0.0,12.1730883,44.42616936666667,1.0
0.0,12.173089981818181,44.41876174545454,1.0
0.0,12.173089981818181,44.418761745454546,1.0
0.0,12.173092075,44.4175389,0.8988155494754312
0.0,12.1730937,44.417076675,1.0
0.0,12.1730959,44.4177154,1.0
0.0,12.17311965,44.42331245,1.0
0.0,12.173128725,44.423364425,0.6191102464283794
0.0,12.173132299999999,44.423379075,0.6126563875750183
0.0,12.173138,44.41710125,1.0
0.0,12.17314065,44.413735275,0.877234429709135
0.0,12.173140672727273,44.419186418181816,1.0
0.0,12.173149549999998,44.4176169,1.0
0.0,12.17317945,44.4236645,1.0
0.0,12.17318142,44.42686208,1.0
0.0,12.173181420000002,44.42686208,1.0
0.0,12.1731823,44.417125825,1.0
0.0,12.173191363636363,44.419611090909086,1.0
0.0,12.173209674999999,44.423282675,1.0
0.0,12.1732099,44.4223693,1.0
0.0,12.17322005,44.41749975,0.71286758731302
0.0,12.173228174999998,44.423371149999994,0.5246710198623677
0.0,12.1732369,44.4174811,0.71286758731302
0.0,12.1732376,44.41722375,1.0
0.0,12.173242054545454,44.42003576363636,1.0
0.0,12.1732486,44.4172971,1.0
0.0,12.17324865,44.42326835,1.0
0.0,12.1732499,44.426529450000004,1.0
0.0,12.17325375,44.41746245,0.71286758731302
0.0,12.1732596,44.41737045,1.0
0.0,12.17327355,44.423376,0.5246710198623677
0.0,12.173278775,44.42378805,1.0
0.0,12.173287625,44.423254025,1.0
0.0,12.1732899,44.41513055,1.0
0.0,12.173292745454546,44.420460436363626,1.0
0.0,12.173292745454546,44.42046043636363,1.0
0.0,12.1733081,44.414691,1.0
0.0,12.173313975,44.417189175,1.0
0.0,12.173318924999998,44.42338085,0.5246710198623677
0.0,12.173322,44.422440800000004,1.0
0.0,12.173326300000001,44.41425145,1.0
0.0,12.173336025000001,44.423276200000004,1.0
0.0,12.173343436363638,44.420885109090904,1.0
0.0,12.17334545,44.4233127,1.0
0.0,12.173346975,44.417409225,0.7010225732721957
0.0,12.173354874999998,44.423349200000004,1.0
0.0,12.173365463636364,44.42729803636363,1.0
0.0,12.173373600000001,44.42319655,1.0
0.0,12.17339412727273,44.42130978181818,1.0
0.0,12.1733999,44.412955679999996,0.958420598395137
0.0,12.173401349999999,44.41722795,1.0
0.0,12.1734115,44.42688953333333,1.0
0.0,12.1734115,44.42688953333334,1.0
0.0,12.1734206,44.423153400000004,1.0
0.0,12.17342335,44.41737465,0.7010225732721957
0.0,12.1734341,44.4225123,1.0
0.0,12.173444818181817,44.42173445454545,1.0
0.0,12.17344481818182,44.42173445454546,1.0
0.0,12.173467599999999,44.42311025,1.0
0.0,12.173488725,44.417266725,1.0
0.0,12.1734899,44.41389285,0.8433908252148006
0.0,12.173495509090909,44.42215912727272,1.0
0.0,12.173495509090909,44.42215912727273,1.0
0.0,12.173499725000001,44.417340075,0.7010225732721957
0.0,12.173507925,44.423374625,0.8322511637388754
0.0,12.173529474999999,44.4230144,1.0
0.0,12.17354435,44.4229617,1.0
0.0,12.173553174999999,44.422651925000004,1.0
0.0,12.173559225000002,44.422909,1.0
0.0,12.17356015,44.422720049999995,1.0
0.0,12.173567125000002,44.422788174999994,1.0
0.0,12.173568,44.42306495,1.0
0.0,12.1735682,44.4161767,1.0
0.0,12.173573100000002,44.427249616666664,1.0
0.0,12.173593825000001,44.411114425,1.0
0.0,12.173596933333334,44.41181196666667,1.0
0.0,12.173612625,44.42290685,1.0
0.0,12.17361805,44.416175925000005,1.0
0.0,12.1736214,44.4230628,1.0
0.0,12.17363375,44.417302875,1.0
0.0,12.1736353,44.4139738,0.8433908252148006
0.0,12.17365115,44.4229574,1.0
0.0,12.173651549999999,44.42336355,0.8322511637388754
0.0,12.1736679,44.41617515,1.0
0.0,12.1736748,44.423060650000004,1.0
0.0,12.173689674999999,44.423007950000006,1.0
0.0,12.1736914,44.41730025,1.0
0.0,12.17371775,44.416174375,1.0
0.0,12.17374905,44.417297625,1.0
0.0,12.173775724999999,44.42308667500001,1.0
0.0,12.173777375,44.41645395,1.0
0.0,12.173780699999998,44.414054750000005,0.8433908252148006
0.0,12.173787149999999,44.4167343,1.0
0.0,12.173795174999999,44.423352475,0.8322511637388754
0.0,12.173796925,44.417014650000006,1.0
0.0,12.17382325,44.423114850000005,1.0
0.0,12.1738353,44.412680820000006,0.958420598395137
0.0,12.173870775000001,44.423143024999995,1.0
0.0,12.173923425000002,44.423213749999995,1.0
0.0,12.17392855,44.4232563,1.0
0.0,12.173933675,44.423298849999995,1.0
0.0,12.17393852,44.416392280000004,1.0
0.0,12.173942616666668,44.41729033333334,1.0
0.0,12.173945099999997,44.414500575000005,1.0
0.0,12.17395205,44.41124645,1.0
0.0,12.1739641,44.41486545,1.0
0.0,12.173975083333334,44.409480083333335,1.0
0.0,12.173983100000001,44.415230325,1.0
0.0,12.173987200000001,44.42318397499999,1.0
0.0,12.174002575,44.423311625,0.8064004645057438
0.0,12.174010575,44.417288000000006,0.9726561340878168
0.0,12.174056100000001,44.42319675,1.0
0.0,12.17406635,44.423281849999995,0.8064004645057438
0.0,12.174078533333333,44.41728566666667,1.0
0.0,12.174095175000001,44.421373675,1.0
0.0,12.174109439999999,44.41661096,1.0
0.0,12.174113766666668,44.409886166666666,1.0
0.0,12.174125,44.423209525000004,1.0
0.0,12.174130125000001,44.423252075,0.8064004645057438
0.0,12.174132716666666,44.411661233333334,1.0
0.0,12.174170725,44.420977750000006,1.0
0.0,12.174212350000001,44.421395950000004,1.0
0.0,12.174214450000001,44.417281,0.9726561340878168
0.0,12.174221016666667,44.42775918333333,1.0
0.0,12.17425,44.4232165,0.6392779412319325
0.0,12.174252450000001,44.41029225,1.0
0.0,12.174270700000001,44.41240596,0.958420598395137
0.0,12.174276624999997,44.414277750000004,0.9409995350544909
0.0,12.174280360000001,44.41682964,1.0
0.0,12.174286425,44.420401225000006,1.0
0.0,12.174306099999999,44.4232107,0.6392779412319325
0.0,12.17430985,44.4210026,1.0
0.0,12.174310275,44.411378475,1.0
0.0,12.174329525,44.421418225,1.0
0.0,12.174350366666665,44.417276333333334,1.0
0.0,12.174350366666667,44.41727633333334,1.0
0.0,12.174357475,44.422946875,1.0
0.0,12.1743622,44.423204899999995,0.6392779412319325
0.0,12.174364725,44.421675025,0.8601072569924885
0.0,12.17437775,44.42303095,1.0
0.0,12.174391133333334,44.41069833333333,1.0
0.0,12.174392050000002,44.42159685,0.8601072569924885
0.0,12.174398024999999,44.423115024999994,1.0
0.0,12.174418325,44.417274,0.9726561340878168
0.0,12.174419375,44.421518675,0.8601072569924885
0.0,12.174433950000001,44.42048935,1.0
0.0,12.174448974999999,44.421027450000004,1.0
0.0,12.17445128,44.41704832,1.0
0.0,12.17445128,44.417048320000006,1.0
0.0,12.17448205,44.421343449999995,0.8028485759685878
0.0,12.174486283333334,44.417271666666664,1.0
0.0,12.1745174,44.4212464,0.8028485759685878
0.0,12.174529816666666,44.41110441666666,1.0
0.0,12.17455275,44.42114935000001,0.8028485759685878
0.0,12.174556,44.42174265,0.8352000622477923
0.0,12.174581074999999,44.423180574999996,0.9424636060905198
0.0,12.174581475,44.420577475,1.0
0.0,12.174623324999999,44.420955625000005,0.7997634057495726
0.0,12.17462715,44.414419800000005,0.9409995350544909
0.0,12.17463994,44.42187618,1.0
0.0,12.174639940000002,44.42187618,1.0
0.0,12.17465855,44.420858949999996,0.7997634057495726
0.0,12.174693775,44.420762275,0.7997634057495726
0.0,12.174707333333334,44.42790866666667,1.0
0.0,12.174716225000001,44.4115668,0.7115006722799017
0.0,12.174743849999999,44.42316205,0.9424636060905198
0.0,12.174746975,44.41151405,1.0
0.0,12.174752,44.41205475,0.8976445860837172
0.0,12.174755825,44.4206123,0.9069061573284782
0.0,12.17476395,44.4116231,0.7115006722799017
0.0,12.1747746,44.4217321,0.8352000622477923
0.0,12.174782650000001,44.420559,0.9069061573284782
0.0,12.1747979,44.4119784,0.8976445860837172
0.0,12.174809475,44.42050570000001,0.9069061573284782
0.0,12.174811675,44.4116794,0.7115006722799017
0.0,12.1748152,44.412092175,0.9379709882409243
0.0,12.17482545,44.411517599999996,1.0
0.0,12.174834375,44.41725875,0.9000748691780645
0.0,12.1748438,44.41190205,0.8976445860837172
0.0,12.174866975,44.4117582,0.706527728828888
0.0,12.17487455,44.4117807,0.706527728828888
0.0,12.174882125,44.4118032,0.706527728828888
0.0,12.17489015,44.41168295,1.0
0.0,12.174903924999999,44.41152115,1.0
0.0,12.174906625,44.423143525,0.9424636060905198
0.0,12.1749209,44.411630200000005,1.0
0.0,12.1749243,44.41205325,0.9379709882409243
0.0,12.174930175,44.42076705000001,0.992752522146606
0.0,12.174930849999999,44.42025412500001,0.9582530788934295
0.0,12.17494248,44.42199916,1.0
0.0,12.17495165,44.41157745,1.0
0.0,12.1749529,44.411863124999996,0.9698256915258434
0.0,12.174977675000001,44.41456185,0.9409995350544909
0.0,12.1749932,44.42172155,0.8352000622477923
0.0,12.1750161,44.41190055,0.9698256915258434
0.0,12.175024050000001,44.4210817,0.992752522146606
0.0,12.175025399999999,44.42005585,0.9582530788934295
0.0,12.1750334,44.412014325,0.9379709882409243
0.0,12.175046550000001,44.4172505,0.9000748691780645
0.0,12.175052275,44.411508625,1.0
0.0,12.1750793,44.411937975,0.9698256915258434
0.0,12.175117925,44.421396349999995,0.992752522146606
0.0,12.175119950000001,44.419857574999995,0.9582530788934295
0.0,12.17512215,44.411492550000006,1.0
0.0,12.1751378,44.4232449,1.0
0.0,12.1751894,44.411974325,0.3504493308437378
0.0,12.175192025,44.411476475,1.0
0.0,12.17519365,44.42805815,1.0
0.0,12.1752062,44.4233648,1.0
0.0,12.1752363,44.41197325,0.3504493308437378
0.0,12.1752368,44.423107725,0.9671174302770073
0.0,12.17524502,44.42212214,1.0
0.0,12.17525105,44.419591149999995,0.779028982668265
0.0,12.175258725,44.41724225,0.9000748691780645
0.0,12.1752746,44.423484699999996,1.0
0.0,12.1752832,44.411972175,0.3504493308437378
0.0,12.1752876,44.419523,0.779028982668265
0.0,12.175324150000002,44.41945485,0.779028982668265
0.0,12.17532445,44.4197187,0.7883120435889034
0.0,12.175335275,44.4114973,1.0
0.0,12.175352525000001,44.414687199999996,0.8418804164373652
0.0,12.175355175,44.4147239,0.4147746388267913
0.0,12.175356625,44.421706224999994,0.8289882563262057
0.0,12.17535665,44.41142295,1.0
0.0,12.17537685,44.4146705,0.8418804164373652
0.0,12.17537892,44.423886499999995,1.0
0.0,12.17538215,44.414743900000005,0.4147746388267913
0.0,12.175384925,44.41418605,0.9649531281166214
0.0,12.175389950000001,44.411930575,0.50976794979607
0.0,12.17539725,44.413825,0.9773187996359544
0.0,12.17539845,44.414336399999996,0.9649531281166214
0.0,12.175401174999998,44.4146538,0.8418804164373652
0.0,12.1754042,44.423090450000004,0.9671174302770073
0.0,12.175407700000001,44.411993075,0.48491755696691996
0.0,12.175408650000001,44.411534200000006,1.0
0.0,12.175409125000002,44.414763900000004,0.4147746388267913
0.0,12.175411975,44.41448675,0.9649531281166214
0.0,12.17541484,44.4241684,1.0
0.0,12.1754231,44.4136143,0.9773187996359544
0.0,12.175426250000001,44.41938605,0.7497290011326556
0.0,12.1754344,44.4197781,0.7883120435889034
0.0,12.17544895,44.413403599999995,0.9773187996359544
0.0,12.175449799999999,44.41189005,0.50976794979607
0.0,12.17545076,44.4244503,1.0
0.0,12.1754514,44.4113855,1.0
0.0,12.175452049999999,44.41465315,0.8754091919957773
0.0,12.175460000000001,44.41476325,0.41122970920085106
0.0,12.17546536,44.41514966,0.8167375969446129
0.0,12.17546536,44.415149660000004,1.0
0.0,12.175472675000002,44.419114925,0.915853635584074
0.0,12.1754786,44.4146692,0.8754091919957773
0.0,12.175481375,44.423822349999995,1.0
0.0,12.175482025,44.4115711,1.0
0.0,12.1754839,44.4147426,0.41122970920085106
0.0,12.1754853,44.41201505,0.48491755696691996
0.0,12.17548668,44.4247322,1.0
0.0,12.175486680000002,44.4247322,1.0
0.0,12.1754918,44.419385399999996,0.7497290011326556
0.0,12.17549462,44.415515420000006,0.8167375969446129
0.0,12.175499475,44.417251025,0.9319229366796025
0.0,12.175501449999999,44.42170145,0.8289882563262057
0.0,12.17550515,44.41468525,0.8754091919957773
0.0,12.175505300000001,44.417212425,0.615611180856898
0.0,12.1755078,44.41472195,0.41122970920085106
0.0,12.175509649999999,44.411849524999994,0.50976794979607
0.0,12.17552388,44.41588118,0.8167375969446129
0.0,12.17552805,44.417268050000004,0.9319229366796025
0.0,12.1755329,44.410974,1.0
0.0,12.1755397,44.41719085,0.615611180856898
0.0,12.175541749999999,44.414025575,0.9776933298454306
0.0,12.17554435,44.4198375,0.7883120435889034
0.0,12.175544499999999,44.413070174999994,0.6688939952978026
0.0,12.17554615,44.41134805,1.0
0.0,12.17554756,44.42224512,1.0
0.0,12.175547560000002,44.42224512,1.0
0.0,12.17555314,44.41624694,0.8167375969446129
0.0,12.175556625,44.417285075,0.9319229366796025
0.0,12.17555735,44.41938475,0.7497290011326556
0.0,12.175558925,44.41165825,0.7931822581619011
0.0,12.175562450000001,44.4117085,0.7931822581619011
0.0,12.1755629,44.412037025000004,0.48491755696691996
0.0,12.175565975,44.41175875,0.7931822581619011
0.0,12.1755716,44.423073175,0.9671174302770073
0.0,12.1755741,44.417169275000006,0.615611180856898
0.0,12.175576775,44.41153365,0.8114401617669378
0.0,12.175584650000001,44.41884315,0.915853635584074
0.0,12.17558725,44.4118715,1.0
0.0,12.175588925,44.416746450000005,0.8571756716472919
0.0,12.17559545,44.4168802,0.8571756716472919
0.0,12.175598149999999,44.411459300000004,0.8114401617669378
0.0,12.175601975,44.417013950000005,0.8571756716472919
0.0,12.175604850000001,44.417450025,0.9562012763705041
0.0,12.175605000000001,44.411934,1.0
0.0,12.175611400000001,44.41728245,1.0
0.0,12.1756142,44.412947450000004,0.6688939952978026
0.0,12.175616075,44.424879475,1.0
0.0,12.175619525,44.41138495,0.8114401617669378
0.0,12.17561975,44.4240401,1.0
0.0,12.17562275,44.4119965,1.0
0.0,12.175624500000001,44.41759795,0.9562012763705041
0.0,12.175628875000001,44.417166650000006,1.0
0.0,12.17563075,44.4195123,1.0
0.0,12.175637524999999,44.41318559999999,1.0
0.0,12.1756376,44.4172628,1.0
0.0,12.1756386,44.4196405,1.0
0.0,12.17564415,44.417745875,0.9562012763705041
0.0,12.175646275,44.42169667500001,0.8289882563262057
0.0,12.17564645,44.4197687,1.0
0.0,12.17564925,44.417185599999996,1.0
0.0,12.175663799999999,44.41724315,1.0
0.0,12.17566795,44.417962425,0.7233504550798963
0.0,12.175668775,44.41221975,0.5540079157329809
0.0,12.175669624999998,44.417204549999994,1.0
0.0,12.1756721,44.418031049999996,0.7233504550798963
0.0,12.17567625,44.418099675,0.7233504550798963
0.0,12.175679966666667,44.42820763333333,1.0
0.0,12.1756839,44.41282472500001,0.6688939952978026
0.0,12.1756885,44.42034565,0.9594750681401597
0.0,12.175696625,44.41857137499999,0.915853635584074
0.0,12.17569705,44.4123805,0.5540079157329809
0.0,12.17570955,44.424744849999996,1.0
0.0,12.17571095,44.417941875,1.0
0.0,12.1757121,44.41401545,0.9776933298454306
0.0,12.175712449999999,44.418201124999996,0.7194392345258708
0.0,12.175722675,44.410780700000004,1.0
0.0,12.1757227,44.4207944,0.9594750681401597
0.0,12.175723399999999,44.41814775,1.0
0.0,12.175725325,44.412541250000004,0.5540079157329809
0.0,12.175731475000001,44.41468835,0.8939344316245423
0.0,12.1757445,44.41823395,0.7194392345258708
0.0,12.175746975,44.423085799999996,1.0
0.0,12.17575495,44.4231157,1.0
0.0,12.1757569,44.42124315,0.9594750681401597
0.0,12.1757581,44.41798995,1.0
0.0,12.175758125,44.424257850000004,1.0
0.0,12.175762924999999,44.4231456,1.0
0.0,12.1757664,44.4181272,1.0
0.0,12.1757709,44.419378200000004,0.8476118174335144
0.0,12.17577655,44.41826677499999,0.7194392345258708
0.0,12.17579735,44.411155425,0.8748581950002895
0.0,12.17580025,44.4131783,1.0
0.0,12.175803025,44.424610225,1.0
